id,create_at,text,user_name,user_description,user_followers_count,user_friends_count,state,county,city
1312892978009198598,2020-10-04T23:10:52.000Z,No this fat bitch didn’t do a “drive by” to wave at supporters. How much more reality show bullshit will we get from the so called “commander in chief.” He’s disgusting. I honestly think the whole covid thing is bs. All for publicity. And I ain’t buying it.If you’re sick sit down,HeyItsMrSmith,Dad. Designer (@surfashionPR). Black and Bi! Analyze and Assume.,277,236,Maryland,Baltimore,Towson
1312904494007513089,2020-10-04T23:56:38.000Z,@Pineapplegranny @HillBeverlyhill @AndrewFeinberg @realDonaldTrump As one who’s made 4 emergency trips to the ER for acute respiratory failure & severe cough I find it curious that a “confirmed” COVID-19 patient wouldn’t be quarantined as an infection exposure precaution. Most hospitals isolate patients w/ a cough until infection is ruled out.,RhodesWest75,Lifetime of apoliticism provoked to activism by the specter of a narcissistic tyrant having been instated as “leader of the free world. #NotMyPresident #Resist,3624,5002,California,Los Angeles,Santa Monica
1312918969112825858,2020-10-05T00:54:09.000Z,Probe into Trump’s COVID-19 failure shows ‘unprecedented coordinated’ political interference https://t.co/CkzQIRY8if,Werdnat,null,1997,4992,Texas,Lubbock,Lubbock
1312932572503179265,2020-10-05T01:48:13.000Z,@LALewman @DanRather Terrible to say but I wonder if he really has Covid-19...,donnanickol1,null,11,57,North Carolina,Mecklenburg,Huntersville
1312950264454934528,2020-10-05T02:58:31.000Z,@realDonaldTrump #Trump def diff -#MAGA by taking ALL #COVID19 treatments like National #GuineaPig 😇 @JoeBiden gave #ME the #Coronavirus at #Debate2020 #Election is SO rigged 😡 At #Hospital #VerySpecial #POTUS #Covid #EPIPHANY - ALL AMERICANS PLEASE wear #MASK Like Mine Here for #Halloween 👍 https://t.co/uLqA20Q8Ph,RealFakeDonal11,Parody Account. Wouldn't be affiliated w/ @realDonaldTrump  in compliance with #Twitter rules. If you LIKE and don’t RETWEET u r a Democrat Loser 👍 #FBR,2314,5002,Maryland,Montgomery,Bethesda
1312974205579911169,2020-10-05T04:33:39.000Z,I thought he had covid ?,Antashiax3,Work hard in silence' let your success make the noise - NY✈️MIAMI Your Future Physician 🥼,717,1684,Florida,Miami-Dade,Miami
1313028758622949377,2020-10-05T08:10:25.000Z,It’ll be a damn shame; for you to catch these hands and COVID 🤷🏾‍♂️,officiallyivory,Naturally Addictive 🤤💉,284,1148,Ohio,Cuyahoga,Cleveland
1313089461811589120,2020-10-05T12:11:38.000Z,Trump's Covid joy ride tells me he has learned nothing from his experience. It tells me Sean D.O. is incompetent. It tells me they don't give a flying fu#k about anyone but themselves. He's laughing in our faces.,BlueDog58156037,Suburban housewife supporter of BLM Obiden suckers losers LBGQT and anyone the orange rectum tells me I should be afraid of.,18,118,Illinois,Peoria,Peoria Heights
1313113109670789122,2020-10-05T13:45:36.000Z,"""To run a fair campaign Biden should get COVID as well.""",sgreenfie,I ❤️☁️ • Software engineer Technical Director in Google's CTO Office and former bar/restaurant owner. • he/him • Tweets are my own personal opinions,391,290,New York,Westchester,Briarcliff Manor
1313135745155162112,2020-10-05T15:15:33.000Z,@ScottAdamsSays Get fucking Trump back to work now. Get his lazy ass off the floor and bring him back to the White House. no masks. if anyone else gets sick we don’t care. get Trump back to work. he’s just being a lazy ass now. Covid is fake.,sue39732283,Fun,29,68,Illinois,Kane,Elgin
1313146563573678086,2020-10-05T15:58:32.000Z,Do you suppose they all just said “screw it let’s get it over with HERD IMMUNITY!” and passed around the Covid lollipops?,ClutchScience,Zebrafish disease model maven. A wee cog in the Great Science Machine. Expert at explaining things. She/her. Profile art by @blackmudpuppy,3284,2069,Oregon,Lane,Eugene
1313152887246057479,2020-10-05T16:23:40.000Z,"Want to land a job like ""F/T Gen. Warehouse Assoc. - Plus temp $2/hr COVID CARE pay"" at Dollar Tree? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Labor #Ridgefield WA",tmj_pdx_labor,Follow this account for geo-targeted General Labor job tweets in Portland OR. Need help? Tweet us at @CareerArc!,243,214,Washington,Clark,Ridgefield
1313163326873047049,2020-10-05T17:05:09.000Z,@nytimes Most senior citizens in AZ don’t have access to the world class facility of Walter Reed if they get sick. They want/need a President that takes Covid seriously and acts accordingly.,TimeForRates,BS from NC State University MBA from Cornell University,28,35,Connecticut,Fairfield,Norwalk
1313173142521614336,2020-10-05T17:44:09.000Z,Never forget they always tried to downplay Covid-19.,royhighfield,null,25,416,California,Riverside,Temecula
1313183699870064640,2020-10-05T18:26:06.000Z,@JohnCornyn @USATODAY She had COVID her kids were not protected because she won’t wear a mask and then brought them to the WH and they could be asymptomatic spreader! One of her children has Down’s making him high risk. Her judgment as a parent is suspect yet alone to sit on SCOTUS,BlueIndiana1,Gardeningcats & German Shepherds #BLM IU grad Native of DaytonOH Retired HIV prevention Mamaw of 4 No DM Please #Resist #Pacers #Reds #Colts #NASCAR #IndyCar,476,999,Indiana,Wayne,Richmond
1313189395713978369,2020-10-05T18:48:44.000Z,He’s disgusting! Covid has killed over 200000 people and counting in America. He’s so irresponsible. #TrumpCovid19 #DumpTrump2020 #BidenHarris2020 #COVID19,FeistyNicki16,#BLACKLIVESMATTER Born NY RaisedHawaii/NY&L.A.! 504 since 07’ https://cash.app/$NickiSixteen // http://poshmark.com/closet/feisty16 Use POSHCode: JBNRQ,1462,1033,Louisiana,Orleans,New Orleans
1313192921974427650,2020-10-05T19:02:45.000Z,Incredibly happy that @realDonaldTrump is going home and hopefully healthy. But I know of over 200000 reasons why we should be afraid of COVID! https://t.co/XdfPBMrA60,cboesib,Professional Options Trader CEO of Prosper Trading Academy,1058,755,Illinois,Lake,Long Grove
1313197160503152642,2020-10-05T19:19:35.000Z,"New definition of Chutzpa If even with all this protection the ""most powerful man in the world"" can get Covid–19 then everyone in the US can toss away their masks and go back to work and school.",adprof225,Semi-retired adman/marketer & college prof. Cranky observer of advertising marketing tactics politics & political advertising.,89,248,New York,Suffolk,Holbrook
1313201520343764992,2020-10-05T19:36:55.000Z,Trump is old-obese with high cholesterol -highest risk range & has Covid-19 but let him go back to the White House? It just doesn't make sense,DDBURNES,null,329,194,Michigan,Kalamazoo,Kalamazoo
1313207575937073152,2020-10-05T20:00:58.000Z,Why is Vice President Pence traveling despite recently being in contact with multiple people who tested positive for Covid-19?,JoshSandersTV,Storyteller @12News. Nomad with roots. Proud uncle. Inclusion expert. Rainbow is my favorite color. Opinions are my own. Got a tip? 📧 me: jsanders1@12news.com,2052,945,Arizona,Maricopa,Phoenix
1313212530161070080,2020-10-05T20:20:40.000Z,I’m at home with COVID. Isolated. In my basement. Praying every single day I don’t give this virus to my wife and children. It is the only all consuming thing in my life at this moment. Go to hell you miserable ghoul.,JPetePharm,Clinical pharmacist in internal medicine and cardiology at Hennepin County Medical Center in Minneapolis. opinions my own. #TwitteRx,158,590,Wisconsin,St. Croix,Hudson
1313219872659300358,2020-10-05T20:49:50.000Z,"@realDonaldTrump Connected with the owner of a large & successful restaurant in the FL Keys last Thurs night. She & her husband built this amazing place but this time she was very different. Found out her husband died two months ago from COVID. YOU should call her and say ""Don't Be Afraid""",ShezNotThere,⚬ introvert trapped in an extrovert's life ⚬ innately feminist~never saw it any other way ⚬ she calls me crazy but i prefer...divergent ⚬ VIEWS ARE MY OWN,630,624,Florida,Palm Beach,Palm Beach
1313228371757654016,2020-10-05T21:23:37.000Z,@McFaul Trump saying! “Don’t be afraid of COVID” is like him saying in the 1960’s “Don’t be afraid of the draft.”,rich_lapachet,null,12,70,California,Alameda,Alameda
1313234461627166723,2020-10-05T21:47:49.000Z,Wtf. Talk about a reality check! Seriously profiting off of a disease that has killed 210000 AMERICAN'S PLEASE RESIGN YOU POS..You can now pre-order a $100 'Trump defeats COVID' commemorative coin at White House Gift Shop https://t.co/bLCJvp3dUc,ConnieJoe5,It is what it is because you are who you are. Believe them the first time!,38,741,West Virginia,Jackson,Ripley
1313243818091786258,2020-10-05T22:24:59.000Z,Join me and tell presidential candidates Trump and Biden to commit to a global response to COVID-19! https://t.co/c2scaSRMjO,Bigcordo1969,Socially distancing from society due to rampant Liberalism and creeping stupidity.,438,1482,Illinois,DuPage,Naperville
1313251854197743617,2020-10-05T22:56:55.000Z,@effiedog @cmcahall I need to see a certificate that 45 got Covid. I do not believe this till I see a medical certificate. He said the virus was a hoax. How did he get this? @CNN @ABC @CBSNews @wolfblitzer @drsanjaygupta @Alyssa_Milano @ananavarro #covidcertificate @realDonaldTrump @POTUS,PrashantTravels,Views very much my own,137,828,Arizona,Maricopa,Goodyear
1313255611119796225,2020-10-05T23:11:51.000Z,Looks like The President just took Covid to the White House.. https://t.co/ToIc0UpTew,jae_one,Creative Professional by day.. Co-Founder and Creative Director of @Doobieclub #DoobieClub,1795,1872,Colorado,Denver,Denver
1313260444182704128,2020-10-05T23:31:03.000Z,19 people who work in the White House have tested positive for Covid sheeeeesh,archiegoldz,Flim Photographer,440,425,California,Los Angeles,Long Beach
1313268186050166785,2020-10-06T00:01:49.000Z,@DevilDog_12 @realDonaldTrump FYI we will all eventually come in contact with Covid it’s here to stay,AndreCharles007,Conservative Pro Life Pro 2nd Amendment,532,724,Florida,Palm Beach,West Palm Beach
1313276418109837318,2020-10-06T00:34:32.000Z,"Join the Dollar Tree team! See our latest #Labor job openings including ""F/T Gen. Warehouse Assoc. - Plus temp $2/hr COVID CARE pay (Tacoma)"" via the link in our bio. #Tacoma WA",tmj_WAT_LABOR,Follow this account for geo-targeted General Labor job tweets in Tacoma WA. Need help? Tweet us at @CareerArc!,211,194,Washington,Pierce,Home
1313283393900236802,2020-10-06T01:02:15.000Z,@OMGno2trump well of course they have. Well just have to leave that up to the @nytimes Considering Bill Barr made it an act of terrorism to knowingly spread COVID....can’t have evidence of a crime...,ElectionAhimsa,#BLM #resistance Stop GentrificationStart Community Integration; DeFund Segregated Schools Integrate Public Schools ...M.A M.A.T Spec Ed #takebackAmerica,526,686,Louisiana,Orleans,New Orleans
1313293626479435776,2020-10-06T01:42:55.000Z,@sarahcpr Just his idiot cult members are ordering this coin. Though admittedly there may be few of US buying it as a commemorative piece just in case this Trump COVID recovery turns into the biggest bit of karmic irony in the history of the world. 🙈😂 #TrumpCovid,JrgLaw,🇺🇸Lawyer & retired US Army officer. Love my kids & Love My Country. RTs or likes do not mean or imply endorsement. #VoteBidenHarris #VoteBlue 🇺🇸🇵🇷🌊,5298,5644,Florida,Miami-Dade,Kendall
1313304399201161218,2020-10-06T02:25:43.000Z,"@realDonaldTrump Today an American died every 95 seconds from COVID19. Total US dead 215032 COVID continues to spread. Total Infected daily 50000+. Your response has been inept unscientific a ""disaster""! #WhereAreTheTests #WhereIsTracing @maddow @JoeBiden @SenKamalaHarris",KrysteneRivers,null,44,405,Pennsylvania,Chester,Paoli
1313314607516311552,2020-10-06T03:06:17.000Z,@6News It’s not affiliated by The White House. The money goes toward funding for COVID-19.,lndsyhamm,From Dallas. Entertainer in Pigeon ForgeTn vet technician and photographer. You can take the girl out of Texas but you can't take the Texas out of the girl.,79,106,Tennessee,Sevier,Sevierville
1313326763741765633,2020-10-06T03:54:35.000Z,@traytaymakeup I hope he is ill  he deserves to be really ill and really struggle with Covid. I certainly do not want him to die he needs to stay alive suffer for what he’s done. The death destruction divisiveness hate corruption bigotry etc. Rest assured he’ll pay karma is vengeful.,DraneBerisha1,I'm a Daughter a Mom of a loving Son a Sister a proud Aunt. Love my Family and Friends. Love my work. I pray for non toxic medicine for all illnesses&ailments.,119,239,New York,Bronx,Bronx
1313346496901853184,2020-10-06T05:13:00.000Z,@Breaking911 @ChrisCuomo Personally I think it’s all a sham! I don’t think he EVER had Covid! I think it all a ruse to deflect all his other bullshit. Let’s see the real test results. I hate to say it the only way we will know the truth is if someone in the inner circle dies.,CATFAN927,Florida Panthers Fanatic!,284,316,Florida,Sarasota,Plantation
1313377087433052161,2020-10-06T07:14:33.000Z,@McFaul That’s what I was wondering but just thought I must have come in at the middle of the “movie.”🙄Who was he posing for? Why was he so willing to expose his obvious COVID compromised lung function? Why isn’t someone getting him the urgent medical care he needs?🚑🚨#AllIsNotWell https://t.co/4WpkCUw5ta,RhodesWest75,Lifetime of apoliticism provoked to activism by the specter of a narcissistic tyrant having been instated as “leader of the free world. #NotMyPresident #Resist,3624,5003,California,Los Angeles,Santa Monica
1313439520185032704,2020-10-06T11:22:38.000Z,Covid Clusterfuck https://t.co/9JOwUGRzT7,JonAndreasen,Great Dane!,2404,4997,Michigan,Kent,Forest Hills
1313459321250906112,2020-10-06T12:41:19.000Z,Covid-19 has killed more Americans since February than have died of the flu in total since the 2015-16 flu season.,chuckbrownson,Proud husband father teacher and diehard St. Louis Cardinals fan. Views are my own. I believe Dr. Fauci.,540,1549,Texas,Fort Bend,Sugar Land
1313474548856246273,2020-10-06T13:41:50.000Z,Weird how pro-life’s “life begins at conception” only covers embryos implanted in a uterus but not the ones used in IVF or Trump’s Regeneron COVID treatment.,aaronguilmette,Buy my books because I have 5 kids to put through college. http://www.amazon.com/author/aaronguilmette. Tweets are mine. Classically-trained shoe hoarder.,4543,2622,Michigan,Oakland,Pontiac
1313488248166064132,2020-10-06T14:36:16.000Z,"Or say ""Universities with highest number of positive COVID-19 cases"" or ""Universities with highest population of students""",theinsulinking,Life is like a box of chocolates. If you don't enjoy it early on it sucks • cash app $TheInsulinKing,574,1663,Texas,Taylor,Abilene
1313502637980033025,2020-10-06T15:33:27.000Z,@ascherer126 @PpollingNumbers @MonmouthPoll A worsening COVID crisis and a catastrophically bad debate performance for Trump did himself in. Even Jr. wants an intervention. #COVIDIOT,AuthorFAChekki,🎨 Contemporary oil painting artist & 📚 Writer of children’s books ☮️ #activist 👊 #resister 🍿 #YouTuber 📺 #faTV,12294,11959,Texas,Collin,Plano
1313515155959865344,2020-10-06T16:23:11.000Z,Keep believing what these people tell you... all the way to the slaughter. 💬☠️#Covid_19 #Trump #TrumpHasCovid #COVID19 #TrumpCovidHoax,Dgarza888,Emmy Nominated Tv/Film Producer 🏀NBA Analyst BigWest Conf TV Hoops Guy & Guest on NBA-TV & WOAI TV/Radio 📺; Proud Catholic Dad😎; SpursReport Founder (1993),3993,3410,California,Los Angeles,Alhambra
1313526791840116736,2020-10-06T17:09:25.000Z,COVID took spring break from the kids. Smh.,_AsToldByAmber,Amber Lauren | Maxine Shaw of the 21st Century | Extroverted Introvert | MSU Alumna #BlackLivesMatter,35,92,Mississippi,Madison,Ridgeland
1313540185364328448,2020-10-06T18:02:39.000Z,@MikeMiracles Too early to tell @MikeMiracles . Prepare as if you won’t have them but be thankful if some are able to play. Covid is very unpredictable very. Thx for keeping us engaged though.,DrJustinMTurner,Physician Husband Father Humanitarian Servant Community Advocate Ambassador Motivational Speaker,197,337,Mississippi,Madison,Madison
1313552277433704448,2020-10-06T18:50:42.000Z,I had and COVID watching the president down play it makes me so sick. I was lucky to get mild symptoms but my asthma got 10x worse and I still don't feel like my regular self and I'm only 25. This virus isn't a joke I have never felt like this with the flu!,joninjaa,Just your average theatre lover and gym goer who likes to maybe eat and drink too much 🤷🏽‍♀️,39,119,California,Los Angeles,Vincent
1313563564167311360,2020-10-06T19:35:33.000Z,"Screamk ""about COVID!!!"" Is my quote of the week..fuck you Kelly2name worst.",DiddyRadWV,#fuckcancer,1107,1585,Pennsylvania,Philadelphia,Philadelphia
1313576463367577600,2020-10-06T20:26:48.000Z,@ericsiler8_eric @Steph_La @WelcomeTina @tomselliott @MichelleObama And u really believe everything he says please fact check and research his accomplishments because most of it is bullshit and yall really believing this dude yall are the reason why covid is still bad in 🇺🇸 because yall listen to trump instead of the scientists WEAR A MASK!!!,Puff412,null,125,204,Pennsylvania,Allegheny,Rankin
1313591318728245250,2020-10-06T21:25:50.000Z,@greensteel23 @benshapiro Did you see what was in the gop relief bill? Money for the military and a new fbi building to block trump hotels business competition .. not very much relief for Covid .. at least pelosi wanted to help the actual American people,mcfly323,East Los Angeles,108,288,California,Los Angeles,Los Angeles
1313605132265967620,2020-10-06T22:20:43.000Z,Come on down to southwest Missouri! The foliage and the Covid are something else. Tops in the state. https://t.co/MH4c35YrQN,ErstwhileCon,I can’t believe I have to say this but please don’t drink bleach. —Joe Bidenhttp://duanegraham.wordpress.com,480,1582,Missouri,Jasper,Joplin
1313618572984365057,2020-10-06T23:14:08.000Z,Like Thanksgiving? You won’t be able to afford a turkey thanks to Trump. Like Xmas? Yeah. That’s gonna suck too because Trump is throwing a tantrum and won’t talk about COVID relief. Congratulations #maga. Isn’t this great?,oveoblu,Deep State comm ops. Author: Antifa Manifesto 2.5. Fact checker. Qanon wrecker. Trump is a pecker.,3951,4516,Maryland,Baltimore,Baltimore
1313627058363301900,2020-10-06T23:47:51.000Z,COVID relief? After election New SC justice? Before election Where the fuck are the president’s priorities? @realDonaldTrump,Jerraldough,RN - What happens on earth stays on earth. #GOPATS #COV,221,211,Georgia,Baldwin,Milledgeville
1313639030286888962,2020-10-07T00:35:25.000Z,@WHO President of WHO covers for #KILLER 🇨🇳 CHINA 🇨🇳 and the REAL ORIGIN OF #COVID! China is #despicable but President of #WHO who is supposed to protect #world now G U I L I T Y of 1 M I L LION DEATHS! He should be sentenced for #war crimes against humanity and #EXECUTED,RevReidWalker3,Avid fan of Jesus His Word and the UKWildcats! And I love our country and our troops!,48,19,Illinois,McLean,Le Roy
1313652601745936387,2020-10-07T01:29:21.000Z,@DarrellGranger1 @SteveB27909903 @Kristi_26280921 @Globaleye17 @real_defender @realDonaldTrump @YouTube This argument is fucking stupid. His travel ban didn’t do shit obviously. We have 7.5m cases. More than anyone in the world. If he didn’t do that it would be 25m? That’s your argument? They couldn’t even care to keep the WH COVID free. #Cult45,fkess23,Partner in an OEM contract manufacturing firm who happens to love sports and pop culture. Not a fan of the current administration.,440,950,Nevada,Clark,Henderson
1313666946202730501,2020-10-07T02:26:21.000Z,@JoeBiden RIGHT! Didn't he sign out of the hospital AMA to get back to work? Instead he's that kid who played sick to miss school with books to cover his phone so it appears like he's working but social media is his vice. Covid can't stop him just take his phone!!,jmsung02,only a strong woman can handle living the life of a coaches wife!,49,206,Virginia,Montgomery,Christiansburg
1313687492290281475,2020-10-07T03:47:59.000Z,@gxsca Good thing i stocked up before covid started,corn_300,2JZ NO SHIT !!,209,241,Texas,Dallas,Dallas
1313710880052318213,2020-10-07T05:20:56.000Z,@realDonaldTrump Alleged by whom? You know this is lies. Trump covid-19 people kiler,Bonniekra56,Hi I was born in and still live in CA. 2 dogs Bill and Molly 2 cats. Wife mom grammy.proud #Dem #votebluetrump has to go!,167,1539,California,Merced,Los Banos
1313768351169163269,2020-10-07T09:09:18.000Z,At the Orson Welles interview watching stage of Covid+insomnia...definite improvement over cult and holocaust documentaries,bananadena,Maybe non-practicing writer who sometimes makes music with her feet,129,547,New York,New York,Manhattan
1313821727399567365,2020-10-07T12:41:24.000Z,@realDonaldTrump How is playing Russian Roulette with Covid-19 working out for you? #TrumpIsANationalDisgrace,gucciman5000,Masters in Healthcare Administration from Strayer University BS in Family Consumer Science from Tennessee State University: Virgo,69,394,Tennessee,Maury,Columbia
1313840712195158016,2020-10-07T13:56:50.000Z,@stephen_burtch @MrButterChicken @bruce_arthur @draglikepull They are trying now with the declassification of reports but I think it will be hard for that quote story unquote to get traction outside of their batshit partisan hack media outlets because of the rising cases of Covid here as well as the unemployment numbers the lack of...,DenisGorman,Skilled versatile sportswriter for hire. Freelances for @ap_sports and @newsdaysports. Member of @thephwa @instagram: DenisGorman DMs open for tips and ideas.,2296,5002,New York,Queens,Queens
1313860486643900421,2020-10-07T15:15:25.000Z,Two Titans players test positive for COVID-19 - Dan Graziano https://t.co/wDZi2b683U,keelee231,I'm just me,361,362,California,Los Angeles,Lakewood
1313877514373087234,2020-10-07T16:23:04.000Z,@JJohnsonLaw @MargaretHenzig Nope nope nope! Not nearly enough Pence is part of the Trump super spreader cluster. He either thinks he’s immune because he’s already had Covid & kept it quiet. Or he’s in the incubation period & could be spreading virus even if testing negative. We can’t trust any of them.,janis_wilds,Liberal who believes in equality for all global warming and that a diverse populace makes a healthy society.,16331,15833,California,San Diego,San Diego
1313892745082216448,2020-10-07T17:23:36.000Z,As soon as I came home from Hollywood I went to our local IHS hospital to get tested. I didn’t feel sick or have any symptoms but I wanted to do so for peace of mind for those around me especially my CFC crew. After some days of quarantine my results are negative for COVID-19,Loren_Anthony_,Child of Krom/ Community Warrior/ Actor/ Musician/ Lifter/ Lover of Knowledge/ Motivational Speaker/ Founder of @chizhforcheii,2013,203,New Mexico,McKinley,Gallup
1313912287934271494,2020-10-07T18:41:15.000Z,Watching the Amazon Tottenham series. Jose Mourinho hit it on the head. The mental strain from the lockdowns for those not seriously at risk under Covid is much greater than actually being sick.,e_cornetto,we wouldn't have ordered the f*ckin shit if we weren't hungry!!Darth Maul kicked ass.low key big hog. whw. my push on @adfreeshowsformerly Mike in Parma,98,148,Ohio,Lorain,Lorain
1313932816305008640,2020-10-07T20:02:49.000Z,I remember just a short time ago the right wing radio talking heads that criticized the state for spending millions on an “unused hospital.”The state called it their “Covid insurance policy.”Well it’s a damn good thing we took out the insurance policy because we now need it.,bkubel,262 ➡️ 765 ➡️ 414. Proud graduate of @BallState. Big Milwaukee guy. Fan of facts news good grammar and the Oxford comma. Tweets = my opinions & mine only.,1195,909,Wisconsin,Milwaukee,Milwaukee
1313950882946404353,2020-10-07T21:14:37.000Z,Covid-19 is not going away and it's these family members who are not understanding it. Guard your health exceedingly it's a mitzvah.,SharonsRose13,✡ Mom BA holistic Heath & Wellness 3.60 IIN Integrative Nutrition Health Coach Irish-Cherokee-French Moroccan ✡🌎👣🌱🌹🐬🦊🦉💧🎶✌💜💡🕯 SAG-AFTRA INFJ-A,1681,1142,California,Los Angeles,Monrovia
1313972583017123840,2020-10-07T22:40:50.000Z,My school giving $75-$150 citations if we don’t get a covid test every 2 weeks...we should’ve never went back in the first place lol,sweet___TEE,null,599,620,Delaware,New Castle,Bear
1313988486702288898,2020-10-07T23:44:02.000Z,COVID-19 is not slowing me down. This Fall is 🔥🔥 as not only my 2nd book will be released but I will be one of the Keynote speakers for this event. As well as receiving my Life Coaching Certification!!#IGotTheKeyToYourFuture#JayVinsonMinistriesInc #KeepGoingDontStop https://t.co/pKnlaVylOb,JayVinson30,Loves God Loves People Son Brother Faith Based Leader Inspirational Speaker Educator Videographer CEO Life Coach Author and Gym Rat.,349,836,Georgia,Fulton,Atlanta
1314000763597852674,2020-10-08T00:32:49.000Z,The Weeknd woulda been the biggest artist on earth rn if it wasn’t for Covid,ChaseXXL,null,2256,589,New York,Queens,Queens
1314011294236778496,2020-10-08T01:14:40.000Z,@DavidPepper what Covid plan... they still don’t have a plan. They are not doing contact tracing.,LoventimeMaria,Lawyer photographer #lasvegaspersonalinjuryattorneys #photographyattorney,341,803,Nevada,Clark,Winchester
1314013595714215936,2020-10-08T01:23:49.000Z,It hurts your case when the head of the Covid task force is bleeding out his eye.,AlUCanEatShrimp,i write things... not so much here but i assure you i write stuff,3523,1744,California,Los Angeles,Los Angeles
1314018984455475201,2020-10-08T01:45:13.000Z,He is lying without remorseHe can’t tell the truth of courseHe may not choke on his on liesbut Mike Pence has got himself some COVID red eyes!,scopedbylarry,A microbiologist who spent the last decade freelancing in training facilitation and science writing thought I might retire in 2020- then along came COVID.,6064,4368,Florida,Broward,Coral Springs
1314022473810112512,2020-10-08T01:59:05.000Z,BREAKING: Hamilton High School will be shutting down tomorrow due to reports of cases of COVID-19 in the school. There will be a decision made on sports tomorrow morning - the Broncs were slated to host the Corvallis Blue Devils soccer teams in the evening.,MohammadAhmadTV,Sports Anchor/Reporter for @ABCFOXMT + @SWXMontana 📺 | @universityofky grad 😼Email me any story ideas you have at mohammad.ahmad@abcfoxmontana.com!,626,1133,Montana,Missoula,Missoula
1314029751862870017,2020-10-08T02:28:00.000Z,@amazonflwrchild @artofbeingblunt Somebody got the Covid backstage,amandapalumbo,Journalist. Dog mom. Brand new Seattleite. She/Her,3028,1466,Washington,King,Seattle
1314033334041763841,2020-10-08T02:42:15.000Z,. @jacobkornbluh is pro-mask and anti-covid and has made a very cranky enemy or two because of it. I hope he's okay.,mactavish,Optimistic scientific/natural pantheist. Homeschool. Patriot. Nerd. Rheumatoidy. She/her or they/them. I mostly speech-to-text plz ignore associated errors.,4425,4984,California,Alameda,Fremont
1314038545640820736,2020-10-08T03:02:57.000Z,Update: good news first. It wasn’t our fly. Bad news: she flew back to the fly hive and has since infected the whole school of flies with covid. #flygate,il_moniker,🦅& 🦁 🦁 🦁 #blacklivesmatter #voteblue,1003,2452,Pennsylvania,Philadelphia,Philadelphia
1314055187720359936,2020-10-08T04:09:05.000Z,@aileisseM This was me when he got covid 😆,Kwikster53,she/her • #allblacklivesmatter • lose your mind; find your soul ✌🏽,57,232,California,Los Angeles,Los Angeles
1314086588272402432,2020-10-08T06:13:51.000Z,@realDonaldTrump Yeah #SnoozyPence 'flew' right thru the debate and landed on a bigley pile of #Covid infested shit! https://t.co/DUkbrLHina,derikv,Photog VO Foodie Amateur Sleuth💖-Rusty G dog Faux Politco.'It is the religion of ignorance that tyranny begins!' -BenFranklin #TheResistance,485,3231,California,Los Angeles,Los Angeles
1314164439134896128,2020-10-08T11:23:12.000Z,@GovernorVA I feel like Clark Kent and Lois Lane. Y'all be like @MajorMikeWebb1 JUST MISSED COVID-19. https://t.co/FuwY3VY3LQ,MajorMikeWebb1,Retired Army Ranger son and grandson of preachers with 2 family churches on the National Historic Registry and graduate of the most competitive college in VA.,17,117,Virginia,Arlington,Arlington
1314199355537186816,2020-10-08T13:41:57.000Z,So if trump is cured of Covid why is he still taking medication for the symptoms? Take the medication away and watch him crash and burn. He is gaslighting the American people about his condition. #trumpisnotwell #TheFlyDontLie this administration is dead.🦟 https://t.co/wUWgRNur6b,SeashellSally1,trump has to go #Trumpvirus is killing us his daughter is profiting from our deaths. vote anyone but trump.,43,215,New Jersey,Monmouth,Asbury Park
1314214409338839040,2020-10-08T14:41:46.000Z,"Covid Cluster Contained?Vice Chancellor Haynie said Syracuse University believes their COVID cluster is contained to a ""close-knit"" group of students who live off-campus. More positives traced to the recent party are still expected. @CitrusTVNews",RickyReports,Syracuse '21. Reporter Asmgt. Editor @CitrusTVNews. @WBNGNews12 intern.Fmr intern CBSNews NBCPhilly. Working to inform build community. @CitrusTV Prgm Dir.,1790,2551,New York,Onondaga,Syracuse
1314228831360815107,2020-10-08T15:39:05.000Z,As we continue to battle the COVID-19 pandemic we must all #WearAMask continue to wash our hands and practice social distancing. We are all in this together! https://t.co/0CHVAfvY23,LD18Updates,Legislator Lafazan's Legislative staff uses this page to share news & services relevant to District 18.https://www.nassaucountyny.gov/4465/District-18---Josh,21,19,New York,Nassau,Bayville
1314254023701286912,2020-10-08T17:19:11.000Z,Confusion delirium memory loss and other kinds of altered mental function afflicted nearly a third of hospitalized coronavirus patients in a large new study of Covid neurological symptoms. Many had trouble doing everyday tasks when they went home. WOW,krohned,husband father to 2 great kids and grandfather to three of the BEST grand children !,36,99,Ohio,Franklin,Dublin
1314272736966062080,2020-10-08T18:33:33.000Z,This utter nonsense being perpetrated by Republicans about Covid is more danderous then the disease itself.Dont like doctors scientists go to a deserted Island with Gilligan and seek sanity,StevenGreenbla3,59home care workerwent to BROOKLYN Collegefrom Brooklyn Ny,0,53,Michigan,Kent,Northview
1314298373831262209,2020-10-08T20:15:25.000Z,going to write my personal guide to getting over covidchapter 1 is eating little caesars on day 1 of symptoms,CierraWells,918 ➡️ 405 • Worship leader • Traveler Songwriter • Photographer,351,279,Oklahoma,Oklahoma,Oklahoma City
